bodyparts,beak,beak,beak,tail,tail,tail,left_wing,left_wing,left_wing,right_wing,right_wing,right_wing,head,head,head,back,back,back
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
31587,968.3281,733.0654,0.5161133,896.89453,629.3506,0.5859375,967.55664,684.0156,0.48950195,935.9492,702.5371,0.63427734,966.33984,727.1953,0.484375,947.5542,687.60547,0.91748047
31588,971.0625,743.41016,0.6381836,901.87695,630.66797,0.3959961,968.6133,691.5669,0.4267578,937.8633,705.74023,0.58154297,969.27734,730.28125,0.4284668,949.7549,690.0322,0.9038086
31589,972.1328,747.0874,0.6645508,902.6875,631.41016,0.40039062,970.53516,693.50195,0.4350586,939.03125,711.9453,0.6044922,969.8047,735.21484,0.4086914,950.7285,691.71484,0.88720703
31590,973.1406,749.01953,0.44628906,906.1406,633.0957,0.47631836,972.08594,694.7461,0.4326172,941.3047,713.8789,0.6254883,972.9219,737.8594,0.36743164,952.39453,693.3584,0.8251953
31591,973.5498,751.6328,0.45385742,910.0586,633.7539,0.6591797,974.7383,697.9414,0.44262695,942.2383,715.57056,0.6245117,976.7617,738.67773,0.41381836,953.5469,695.2832,0.81591797
31592,975.3535,751.6328,0.52441406,913.4512,636.2422,0.49194336,977.2051,707.3989,0.46557617,945.4219,719.6367,0.65185547,977.02344,739.7363,0.42382812,953.6133,697.1172,0.7397461
31593,976.81836,751.6328,0.51953125,913.59766,637.6094,0.47753906,977.28516,708.02435,0.52783203,945.4219,721.83594,0.6958008,977.02344,739.97595,0.45263672,953.64453,703.1133,0.6660156
31594,978.0078,750.9961,0.5258789,914.791,640.38477,0.5810547,978.85254,709.4844,0.6044922,945.4219,724.01526,0.7216797,977.16016,739.97595,0.5385742,954.6201,704.9824,0.69140625
31595,979.33545,750.6699,0.54785156,917.18945,642.19336,0.51416016,979.64355,711.2754,0.61816406,945.12305,725.7451,0.75,977.16016,739.7363,0.5859375,955.20654,707.1387,0.7246094
31596,980.54785,750.6699,0.5786133,918.60156,645.97656,0.5258789,980.68066,713.20703,0.59277344,945.12305,728.7988,0.76123047,977.16016,739.7363,0.6044922,955.97217,709.9658,0.68847656
31597,980.7334,750.6699,0.6503906,920.33984,649.03125,0.3955078,980.813,722.97754,0.6020508,945.12305,729.67773,0.76171875,977.16016,739.97595,0.6357422,960.93555,711.25,0.71777344
31598,980.7334,753.84375,0.6020508,921.5117,652.71875,0.39331055,982.87305,724.8579,0.6411133,946.93164,730.8379,0.7807617,977.7969,740.0182,0.61865234,961.0664,715.40625,0.74658203
31599,983.7637,756.83057,0.5996094,921.76953,654.9922,0.43432617,983.04297,725.44336,0.6376953,948.6626,733.18066,0.7529297,980.0156,743.57227,0.5493164,962.54004,717.3867,0.8144531
31600,985.71094,760.1504,0.6489258,925.83203,655.41406,0.43945312,983.08984,726.08984,0.63623047,951.7363,735.7617,0.6542969,980.6094,754.2012,0.52441406,964.38794,719.1133,0.81640625
31601,990.0547,763.43945,0.66845703,927.22266,658.28516,0.41796875,985.4961,726.4375,0.53515625,955.25,742.6992,0.70751953,984.08203,755.2739,0.56884766,968.83984,722.26074,0.84277344
31602,999.1875,766.00977,0.7841797,927.5078,662.4336,0.41259766,991.89453,733.1133,0.5058594,959.4219,746.0488,0.6879883,990.50586,759.59766,0.56689453,970.25,729.27344,0.7368164
31603,1005.2344,770.44434,0.8588867,927.5078,666.60156,0.35253906,992.28906,734.07227,0.55371094,962.1035,748.1804,0.7446289,993.8242,763.79297,0.68652344,971.3838,732.59766,0.78271484
31604,1010.46484,774.44727,0.99902344,927.5078,668.91016,0.35424805,993.7031,735.3242,0.59472656,964.3867,748.91016,0.7363281,996.8677,767.7031,0.75390625,975.3789,732.9297,0.8198242
31605,1018.37695,779.7356,0.7558594,926.97656,674.208,0.35864258,995.9592,735.52344,0.55322266,966.5957,750.2676,0.65966797,1005.3828,770.9297,0.6254883,978.2656,734.3008,0.84033203
31606,1020.28955,782.3789,0.7583008,926.97656,677.1797,0.2788086,999.1074,736.7285,0.5371094,968.81445,753.25586,0.61279297,1007.16797,772.1094,0.64453125,980.0942,735.97656,0.86572266
31607,1022.5879,782.56055,0.7055664,926.97656,682.1084,0.25512695,1000.9375,737.3125,0.5390625,970.16016,755.4697,0.6333008,1008.5039,775.66797,0.6513672,981.5488,737.86914,0.8925781
31608,1023.47656,783.34766,0.75683594,924.7573,696.31055,0.2109375,1003.0039,738.78516,0.54589844,971.8281,761.06836,0.7211914,1008.7285,777.58203,0.7246094,982.59375,739.9815,0.86816406
31609,1023.7793,783.4824,0.78808594,924.20654,697.33594,0.21520996,1003.91406,739.20605,0.5600586,972.85156,762.999,0.75439453,1008.74414,778.22266,0.7216797,983.3867,741.5078,0.8623047
31610,1024.0469,783.95703,0.8535156,924.20654,701.3154,0.25170898,1005.5,739.41943,0.5986328,973.6172,765.7324,0.8173828,1008.74414,778.22266,0.7504883,985.12695,744.16406,0.86572266
31611,1024.207,784.1758,0.9082031,922.3633,701.3154,0.43896484,1006.22656,739.70166,0.6044922,973.64453,767.0078,0.8461914,1008.74414,778.22266,0.78271484,985.28906,747.5078,0.9213867
31612,1024.375,784.3203,0.92626953,922.32715,701.3154,0.67529297,1007.1953,742.8242,0.65771484,973.8594,768.3125,0.8442383,1008.5703,778.0586,0.76904297,986.0039,747.8672,0.96435547
31613,1024.6328,784.3203,0.9550781,922.32715,704.3672,0.62402344,1007.83984,743.1797,0.6904297,973.9297,769.4414,0.8510742,1008.5703,778.0586,0.7480469,986.26953,748.1719,0.98535156
31614,1024.6797,784.3203,0.9243164,922.32715,707.58984,0.6796875,1008.59766,744.0078,0.72558594,975.3594,770.17285,0.82910156,1008.5703,778.0586,0.72802734,987.4302,749.59375,1
31615,1026.5469,784.1172,0.9121094,922.52246,710.5176,0.5708008,1008.6797,744.21875,0.7138672,976.36914,770.3594,0.80566406,1009.36914,778.2031,0.7441406,988.01025,750.51953,1
31616,1028.852,781.26855,1,922.66895,714.07324,0.5986328,1009.0742,744.6172,0.73046875,981.09863,771.6133,0.82714844,1011.2529,780.7212,0.84277344,988.9668,752.2539,1
31617,1034.2227,780.3125,0.9038086,922.7344,716.1202,0.78027344,1009.21484,745.03516,0.69189453,981.3838,772.1328,0.82373047,1015.14844,784.4453,0.85839844,989.48535,755.1196,1
31618,1037.9443,780.3125,0.88720703,922.8721,719.02344,0.75,1009.56055,745.83594,0.68896484,982.4297,774.03125,0.7729492,1017.18555,785.5742,0.84472656,991.77344,755.70215,1
31619,1041.873,780.3125,0.84814453,922.9551,721.7949,0.7661133,1011.8873,747.0078,0.70458984,983.10547,776.20703,0.6875,1021.0576,789.0713,0.8984375,993.02734,757.9873,1
31620,1043.272,781.3828,0.9296875,923.7197,723.939,0.6538086,1013.208,748.9492,0.70458984,984.22656,778.78516,0.6660156,1024.4961,790.96875,0.94189453,993.31445,760.66406,0.9902344
31621,1045.9658,782.90625,0.96777344,923.97186,725.17773,0.67333984,1013.7822,751.1758,0.67578125,985.5703,782.49805,0.67285156,1025.0117,792.4492,0.86035156,993.99023,762.52344,0.92089844
31622,1047.8574,784.125,0.9785156,925.13574,726.93945,0.51123047,1014.8301,753.2422,0.6357422,986.2969,784.7617,0.7416992,1027.4326,794.2637,0.8173828,994.1846,763.7561,0.8925781
31623,1048.2383,785.7383,0.98583984,925.93164,728.33984,0.50683594,1015.3672,755.0039,0.61865234,987.1719,785.6797,0.74853516,1027.8232,795.2993,0.79248047,994.292,765.33984,0.9067383
31624,1048.25,786.32324,0.99365234,926.8457,730.4531,0.56152344,1016.65625,756.7822,0.59228516,990.15234,786.51953,0.73779297,1028.5337,795.2993,0.7885742,999.45703,765.3789,0.96240234
31625,1048.25,786.51953,0.9848633,927.6836,731.9306,0.6533203,1017.1172,757.70996,0.546875,991.2383,787.0303,0.74072266,1029.3193,795.2993,0.77001953,1000.22656,766.58984,1
31626,1048.582,786.58496,0.9902344,929.35547,732.8242,0.57128906,1017.1172,758.3301,0.55322266,992.2207,788.6616,0.74072266,1030.0645,794.709,0.7290039,1000.9258,768.3535,1
31627,1048.8672,786.64746,0.99121094,931.7534,733.59766,0.5541992,1017.39844,759.1836,0.52685547,992.5664,789.7998,0.7319336,1030.1113,793.71484,0.7480469,1001.28906,769.4629,1
31628,1049.4297,786.7207,0.98291016,932.3572,733.8613,0.53271484,1017.51953,759.30273,0.4975586,993.19727,790.7578,0.7089844,1031.5195,792.1797,0.7597656,1001.5703,770.6221,1
31629,1049.4297,786.9258,0.9770508,932.8618,734.0137,0.53271484,1017.53125,759.30273,0.49291992,993.19727,791.2676,0.71435547,1031.5195,792.1797,0.7446289,1001.64844,770.6221,1
31630,1049.4297,786.94824,0.9785156,932.9409,734.1074,0.6069336,1017.8242,759.30273,0.5292969,993.19727,791.6465,0.77685547,1031.5195,792.1797,0.7441406,1001.6875,770.6221,1
31631,1049.3555,787.0635,0.98876953,933.34375,734.1074,0.64941406,1017.90625,759.09375,0.5932617,993.05664,791.9922,0.7998047,1030.5664,792.83203,0.7519531,1001.6875,770.6221,1
31632,1049.3555,787.07324,0.9916992,933.4502,734.25,0.59814453,1017.95703,759.0781,0.5810547,993.05664,792.14453,0.8022461,1030.5605,792.83203,0.7578125,1001.64844,770.6221,1
31633,1049.3555,787.07324,0.9970703,933.4883,734.38086,0.68896484,1017.97656,759.0781,0.5727539,993.05664,792.14453,0.796875,1030.5605,793.0508,0.76904297,1001.64844,770.6826,1
31634,1049.4297,787.0635,1,933.5488,734.70703,0.75878906,1018.35156,759.0781,0.5864258,993.28906,792.14453,0.80566406,1030.5605,792.83203,0.7739258,1001.66016,770.9492,0.98339844
31635,1049.4297,786.9922,0.984375,933.5498,735.291,0.7211914,1018.71875,758.83594,0.5576172,993.3965,791.9785,0.80615234,1030.7598,792.83203,0.7631836,1001.61914,770.9492,0.98583984
31636,1049.4297,786.97754,0.98095703,934.4453,735.3203,0.6503906,1018.89453,758.59375,0.6044922,993.4297,791.4746,0.82421875,1030.8574,792.6992,0.77246094,1001.61914,770.9492,0.9873047
31637,1049.3789,786.9678,0.97021484,934.82227,735.39844,0.6328125,1018.9336,758.4082,0.59472656,993.8457,790.7363,0.8120117,1030.9473,792.6992,0.7631836,1001.66016,770.5303,0.9848633
31638,1049.2617,786.9678,0.9526367,935.33203,735.84375,0.61328125,1019.16406,757.7451,0.6020508,994.4834,789.7168,0.7988281,1031.0117,792.6406,0.75,1001.71875,769.9414,0.98583984
31639,1049.2617,786.9678,0.93896484,935.4082,735.84766,0.59472656,1019.4453,757.7031,0.5996094,995.0039,789.208,0.7861328,1031.0254,792.5156,0.734375,1001.7969,769.6875,0.98046875
31640,1049.2617,786.9678,0.9472656,935.6953,735.84766,0.54785156,1019.58594,757.7031,0.62402344,995.21533,788.6738,0.7832031,1031.0918,792.5156,0.7631836,1002.1338,769.52344,0.9741211
31641,1050.7451,787.728,0.9399414,935.93555,736.1582,0.5605469,1020.77734,757.7031,0.69384766,996.37964,788.4822,0.7836914,1033.2031,792.5156,0.8232422,1003.01074,769.52344,0.97216797
31642,1051.2461,791.68555,0.93408203,936.09375,736.3496,0.54785156,1022.72266,758.35547,0.7368164,996.63965,788.3784,0.82958984,1033.7969,798.04297,0.86621094,1003.95886,769.37695,0.9975586
31643,1053.5537,795.12305,0.8183594,936.52344,736.63477,0.5439453,1024.3906,759.6406,0.6977539,996.8633,788.3784,0.8027344,1035.4077,800.6992,0.85791016,1005.0586,769.52344,0.97753906
31644,1054.8066,795.5078,0.74853516,936.52344,736.63477,0.51708984,1025.2246,759.8613,0.65478516,997.3164,788.3784,0.78222656,1036.7266,801.3086,0.7685547,1007.46094,769.5957,0.9458008
31645,1058.3877,795.77734,0.8540039,936.52344,736.63477,0.53564453,1025.9082,760.4453,0.63183594,998.09375,789.13184,0.79248047,1037.4375,801.5625,0.8613281,1009.18945,769.7676,0.9589844
31646,1062.0508,797.05176,1,936.52344,736.81055,0.52490234,1029.0889,763.46094,0.6855469,998.78516,789.13184,0.80029297,1040.9863,801.5625,0.95947266,1011.23047,769.7676,0.9707031
31647,1064.1094,797.7344,1,936.52344,737.2285,0.5517578,1030.3145,763.5469,0.6616211,1000.18945,789.13184,0.77001953,1044.1648,801.5625,0.93603516,1012.2632,769.7676,0.96240234
31648,1067.2344,797.7344,0.9848633,937.3047,737.2285,0.5126953,1030.6797,764.1211,0.6411133,1001.08203,789.05176,0.74609375,1045.9727,801.5625,0.9321289,1012.7959,769.7676,0.9604492
31649,1067.8789,797.7529,0.9760742,938.1299,737.50586,0.4958496,1030.8262,764.16406,0.6269531,1001.9844,789.05176,0.72998047,1046.5273,801.4453,0.89453125,1013.3291,769.40234,0.9760742
31650,1068.0781,797.8506,0.9770508,939.03125,737.5664,0.4650879,1031.1309,764.16406,0.62158203,1002.3877,789.05176,0.7402344,1046.7598,800.8828,0.87109375,1013.83203,769.38477,0.97558594
31651,1068.3281,797.8506,0.9667969,939.08545,738.62305,0.4597168,1031.4629,764.16406,0.6225586,1002.89746,789.08887,0.734375,1047.0156,800.8828,0.8569336,1014.22656,769.38477,0.97753906
31652,1068.3281,797.9697,0.9819336,939.87537,740.8291,0.42382812,1031.9199,763.9219,0.6279297,1003.1343,789.1094,0.73583984,1047.1543,800.6875,0.8754883,1014.49023,769.40234,0.97753906
31653,1068.3281,798.1426,0.98339844,940.3862,741.36816,0.43188477,1032.3203,763.84375,0.6328125,1005.09375,790.71094,0.7402344,1047.1543,800.6875,0.88720703,1014.7578,769.74805,0.97802734
31654,1068.375,798.2383,0.99316406,940.6631,741.42285,0.40942383,1032.6797,763.84375,0.6411133,1005.21094,790.8535,0.75634766,1047.166,800.6875,0.8881836,1015.0371,769.7871,0.97802734
31655,1068.5156,798.2383,1,940.9214,741.9707,0.36450195,1033.0781,763.84375,0.6503906,1005.5039,791.5078,0.7729492,1047.2344,800.64844,0.91015625,1015.4414,772.65283,0.9916992
31656,1069.3906,798.2383,0.9614258,940.9214,742.125,0.33129883,1033.4023,763.96094,0.63964844,1006.1367,791.75,0.79003906,1047.7246,800.64844,0.89941406,1015.7539,772.8296,0.9951172
31657,1069.9531,798.125,0.9375,941.0664,742.3125,0.35009766,1033.7969,764.1289,0.64160156,1006.64453,791.75,0.79541016,1048.9414,800.64844,0.91503906,1015.97266,773.1885,0.98291016
31658,1069.9531,797.8965,0.8979492,941.2246,742.49805,0.2993164,1033.8789,764.1289,0.62109375,1006.6875,791.75,0.7783203,1048.9414,800.8906,0.87597656,1015.97266,773.2012,0.9692383
31659,1069.9531,797.76953,0.9238281,941.2246,743.3867,0.29614258,1033.9492,764.1289,0.6220703,1006.6875,791.7832,0.78027344,1048.9414,801.39844,0.8925781,1015.9844,773.292,0.9819336
31660,1069.7188,797.76953,0.9580078,941.251,743.46875,0.26538086,1034.1367,764.14453,0.6147461,1006.71875,791.74023,0.77246094,1048.0156,801.5078,0.9082031,1016.09375,773.54297,1
31661,1069.7188,797.7031,0.95947266,941.251,743.46875,0.27783203,1034.1367,764.14453,0.61621094,1006.6875,791.74023,0.77441406,1048.0156,801.5703,0.91845703,1016.09375,773.62305,1
31662,1069.7188,797.6328,0.9321289,941.1426,743.46875,0.2927246,1034.1367,764.14453,0.6201172,1006.66016,791.81445,0.7729492,1048.0156,801.5703,0.89208984,1016.09375,773.62305,0.99560547
31663,1069.7188,797.4346,0.8857422,941.1426,742.7285,0.28100586,1033.8672,764.46484,0.6191406,1006.5039,791.8281,0.75634766,1049.793,801.5703,0.86865234,1015.7383,773.62305,0.9501953
31664,1069.7188,796.61084,0.87939453,941.251,741.8613,0.32202148,1033.4961,764.5781,0.6245117,1006.5039,791.81445,0.7573242,1049.793,800.14844,0.86083984,1015.6367,773.1963,0.9350586
31665,1069.3604,795.08984,0.87353516,941.04395,741.8535,0.3154297,1033.1953,764.5781,0.625,1005.84375,791.8613,0.7470703,1049.793,799.6719,0.85546875,1014.9512,771.6726,0.9379883
31666,1067.6992,789.4453,0.77001953,941.04395,741.64355,0.31958008,1032.8594,764.46484,0.61035156,1003.1138,791.8965,0.72021484,1047.5645,799.02344,0.7944336,1014.2324,771.45654,0.95996094
31667,1063.0449,785.19727,0.74560547,941.125,741.5244,0.36816406,1030.8574,761.28125,0.6020508,1002.55664,791.8613,0.74853516,1047.1289,796.43066,0.8354492,1014.15234,771.18945,0.93896484
31668,1061.6934,784.0293,0.7397461,940.9873,741.3955,0.34765625,1030.084,760.5469,0.6279297,1002.27637,791.8574,0.75683594,1045.3604,795.4546,0.8442383,1013.7197,771.18945,0.95947266
31669,1060.5698,784.0215,0.7319336,940.93066,741.31836,0.36376953,1029.4033,760.40625,0.6533203,1001.50977,791.8574,0.7675781,1043.5964,795.4546,0.84228516,1013.0996,771.05176,0.9760742
31670,1060.166,784.0215,0.69873047,940.5405,740.4209,0.4350586,1028.9697,760.3125,0.65185547,1001,791.83203,0.7709961,1042.5303,795.4546,0.83740234,1012.7588,770.91016,0.97998047
31671,1059.9602,784.0293,0.7001953,940.4741,739.1748,0.52685547,1028.1582,760.09766,0.6484375,1000.56445,791.7578,0.7626953,1041.7188,795.9506,0.8457031,1012.178,770.8369,0.9658203
31672,1059.8768,784.0293,0.70654297,940.4321,738.3262,0.5253906,1027.7153,759.9883,0.6640625,1000.25,791.66406,0.7597656,1041.3613,796.0046,0.85498047,1011.80457,770.5703,0.9707031
31673,1059.8739,784.0293,0.6948242,940.03827,737.7285,0.5209961,1027.1646,759.9883,0.65527344,999.75,791.37695,0.74853516,1041.2422,796.333,0.84375,1011.2334,770.4746,0.9433594
31674,1059.8586,784.04297,0.69384766,940.03156,737.65234,0.52685547,1026.9395,759.9883,0.65185547,999.3594,791.26953,0.7470703,1041.1875,796.3833,0.8408203,1010.8916,770.47266,0.9350586
31675,1059.8586,784.04297,0.6845703,939.97174,737.4707,0.5229492,1026.9102,760.08203,0.65185547,999.28125,791.26953,0.74365234,1041.1777,796.5005,0.8300781,1010.8037,770.47266,0.92822266
31676,1059.7651,784.06445,0.6665039,939.942,737.38477,0.49267578,1026.835,760.08203,0.6479492,999.08203,791.26953,0.7426758,1041.0801,796.7993,0.8173828,1010.50586,770.4424,0.92333984
31677,1059.7222,784.2578,0.67041016,939.68823,737.37305,0.4946289,1026.2539,760.08203,0.6333008,998.97656,791.4453,0.7363281,1041.0098,796.96533,0.81396484,1010.2158,770.4404,0.91015625
31678,1059.7222,784.2969,0.6694336,939.3784,737.36914,0.47265625,1025.7891,760.0508,0.6269531,998.875,791.5781,0.72998047,1040.9512,797.01465,0.80322266,1009.95703,770.41797,0.89941406
31679,1059.7222,784.3496,0.67822266,939.1494,737.334,0.47070312,1025.7891,760.02734,0.6328125,998.7383,791.5781,0.7338867,1040.875,797.01855,0.80859375,1009.916,770.374,0.90185547
31680,1059.7197,784.3789,0.68359375,938.8496,737.334,0.46191406,1025.7891,759.9746,0.63720703,998.65625,791.5781,0.7373047,1040.8711,797.0293,0.8095703,1009.916,770.3291,0.90283203
31681,1059.7197,784.3926,0.6894531,938.5088,737.334,0.4909668,1025.7891,759.9199,0.64208984,998.65625,791.4824,0.7446289,1040.7715,797.03906,0.81103516,1009.8887,770.24316,0.90234375
31682,1059.7197,784.3926,0.6899414,938.16895,737.334,0.53027344,1025.8574,759.81445,0.6435547,998.65625,791.36914,0.74902344,1040.7246,797.1211,0.8149414,1009.8887,770.2158,0.90234375
31683,1059.7197,784.416,0.6689453,937.6836,737.334,0.54248047,1025.8652,759.6406,0.6201172,998.6797,790.9824,0.7416992,1040.707,797.38184,0.8095703,1009.9297,770.1426,0.890625
31684,1059.7197,784.4336,0.6591797,937.64844,737.7988,0.54052734,1026.2275,759.42773,0.65625,998.6797,790.4844,0.7416992,1040.6543,797.61816,0.8120117,1010.0801,769.9082,0.90966797
31685,1059.668,784.4336,0.6748047,937.4004,738.8213,0.59375,1026.9463,759.25,0.6855469,998.8203,790.1211,0.7548828,1040.6465,797.90137,0.8178711,1010.4883,769.81445,0.9223633
31686,1059.6653,784.416,0.6464844,937.1465,741.45996,0.4814453,1027.3359,758.91406,0.6738281,998.83203,789.03125,0.74560547,1040.4121,797.90137,0.7949219,1010.4951,769.1719,0.91503906
31687,1059.7363,784.416,0.6274414,936.79297,743.03125,0.48291016,1027.6145,758.125,0.69189453,999.39453,788.7783,0.76660156,1040.4121,797.90137,0.76953125,1010.4951,769.0957,0.9379883
31688,1059.7363,783.91016,0.7011719,936.79297,745.33984,0.48657227,1027.826,757.23047,0.6669922,999.7344,788.2532,0.77246094,1040.4121,796.82764,0.8256836,1011.1011,768.4258,0.9140625
31689,1059.7114,779.98474,0.65722656,936.79297,748.93115,0.50097656,1028.4319,757.13184,0.6376953,1000.87695,786.6699,0.7441406,1040.5195,793.6738,0.8222656,1011.313,768.0254,0.8901367
31690,1059.7114,776.60156,0.74902344,937.2578,749.3799,0.62939453,1028.9678,756.40186,0.50146484,1002.667,785.11914,0.6801758,1042.8438,791.21875,0.83691406,1012.01196,767.6758,0.859375
31691,1059.7114,771.00635,0.74121094,937.2578,749.77246,0.70410156,1028.9678,755.45654,0.48901367,1005.22266,785.11914,0.6352539,1043.0986,785.6797,0.73291016,1012.01196,767.6758,0.92871094
31692,1058.2002,762.0537,0.72265625,937.2578,750.21484,0.64990234,1028.9678,754.9551,0.5185547,1007.6211,784.4824,0.5732422,1048.3496,776.60547,0.73779297,1014.00977,767.1992,0.8574219
31693,1058.2002,757.2197,0.76416016,937.5625,752.6738,0.7114258,1027.9469,751.9453,0.5229492,1010.0996,783.01953,0.5625,1050.0469,771.46924,0.84765625,1014.1035,767.14453,0.81396484
